Performance_ID,Date_Key,Branch_Key,Customer_Key,Employee_Key,Product_Key,Transaction_Count,Transaction_Amount,Customer_Attrition_Flag,Employee_Customer_Ratio,Avg_Service_Time,Customer_Satisfaction_Score,Revenue_Generated,Operating_Cost
10717,94,6,191,185,6,497,3030354.38,0,0.3592,34.4,4.2,179850.62,92968.61
10718,1021,8,52,234,11,471,770880.93,0,0.4543,29.8,3.9,29821.76,15057.33
10719,1376,12,595,445,14,73,1741037.73,0,0.0693,36.8,3.1,17134.63,6477.38
10720,1132,18,341,371,7,83,265939.03,0,0.1448,45.1,3.8,3240.68,2372.83
10721,355,15,1724,440,7,236,758099.26,0,0.2138,12.3,4.4,24409.94,10356.68
10722,469,16,525,357,9,192,4992010.42,0,0.4812,12.3,4.1,223892.91,178810.92
10723,95,1,1755,230,4,456,4579282.25,0,0.2206,27.8,4,181871.29,89639.61
10724,868,10,17,142,4,368,4509153.7,0,0.0832,44.7,3.3,71393.03,49411.95
10725,91,15,242,111,5,46,11169.54,1,0.1699,11.6,4.5,484.79,228.24
10726,1068,13,1364,83,12,462,2253268.36,0,0.0391,26.4,3.1,110613.88,38742.24
10727,1480,19,1694,243,14,51,3910289.14,0,0.1199,34.4,3.7,222402.39,113850.39
10728,955,13,1702,7,9,220,1133833.35,0,0.3166,33.4,3.5,56993.25,24086.94
10729,384,9,651,438,15,99,2100960.92,0,0.1093,52.7,3,30831.52,10951.52
10730,23,16,1435,466,15,455,1025365.18,0,0.4611,22.4,3.4,28788.42,17337.01
10731,1726,14,294,442,2,390,3463677.74,0,0.3652,12.1,4.9,146871.01,73159.65
10732,23,9,1052,61,4,286,3520441.02,0,0.3535,14.7,4.5,203884.83,73380.82
10733,1258,18,1434,364,14,101,1414318.64,0,0.2402,50.4,3,14725.49,9036.56
10734,1722,4,359,328,9,144,2386985.39,0,0.3968,30.8,4.1,134958.55,95376.24
10735,311,12,673,412,6,235,2259083.69,0,0.1181,25.9,3.7,81750.33,58697.54
10736,1441,5,1020,213,14,375,3890117.6,0,0.2384,42.2,3.2,166199.21,95188.85
10737,1357,11,1440,183,6,313,3376186.48,0,0.4971,28.7,3.8,54728.65,31136.99
10738,575,5,182,355,7,449,342038.58,0,0.1648,59.9,2.2,12249.33,7262.09
10739,103,19,921,239,5,362,756172.55,0,0.2204,26.7,3.9,26449.36,9695.37
10740,500,7,792,458,4,317,4199990.03,0,0.1336,23.6,3.5,108342.65,81057.2
10741,828,4,1960,53,11,273,4827801.28,0,0.0656,53.7,2.7,110165.61,57521.76
10742,1507,8,667,220,3,447,3182274.38,0,0.2196,9,4.7,145911.7,93025.4
10743,189,6,1838,83,2,245,1824487.91,0,0.0983,6.4,4.5,94114.12,61301.94
10744,460,6,726,172,7,248,1106190.25,0,0.2705,29.3,3.6,34296.67,26969.79
10745,189,4,1364,483,5,263,3718050.72,0,0.3838,59.4,2.9,150164.12,101525.32
10746,351,14,353,28,1,163,3192355.99,0,0.4286,22.7,3.8,180396,108974.17
10747,581,3,69,302,4,121,4544583.41,0,0.109,42.3,3.3,259272.81,116555.97
10748,114,10,477,177,9,197,4515756.68,0,0.4538,30.3,4,249342.05,184837.85
10749,104,6,325,379,15,347,1536614.37,0,0.199,43.5,3.1,87870.67,41570.28
10750,620,18,1518,451,8,30,4014793.37,0,0.2405,21.8,4.5,119256.41,56920.64
10751,1532,10,1319,487,11,172,1268723.32,0,0.3038,54.3,2.4,59243.45,30750.02
10752,1369,9,1233,155,7,106,3910177.71,0,0.1,7.5,3.9,138115.48,81369.12
10753,1045,16,1181,249,5,483,841363.21,0,0.4256,48.7,2.8,40060.53,22956.45
10754,387,20,1099,465,1,208,1739171.37,0,0.401,6.6,5,88606.86,54263.14
10755,944,4,1878,207,12,390,430631.87,0,0.2523,59.5,1.9,17513.42,11828.2
10756,1802,11,287,244,5,464,1479576.8,0,0.1793,13.2,4,14444.53,5543.45
10757,855,12,1255,490,15,56,1591456.76,1,0.2636,24.1,3.7,77034.46,41994.39
10758,1233,19,1601,167,8,136,3343717.11,0,0.3375,25,4.1,199759.55,97042.6
10759,1706,10,1295,214,4,468,3576559.94,0,0.3592,58.5,3.1,165506.83,59962.21
10760,483,7,83,84,12,381,2940598.19,0,0.2357,3.2,5,27134.41,14373.96
10761,473,7,1610,27,5,223,3850642.41,0,0.0425,17.2,5,184089.83,92099.42
10762,1730,18,1289,35,8,20,2258412.03,0,0.3651,35.6,3.4,85375.74,61009.18
10763,859,3,269,303,5,457,3139942.13,0,0.1803,34.8,3.9,165098.73,90584.09
10764,942,12,888,308,14,286,1796932.78,0,0.4431,13,4.7,29654.88,11346.64
10765,393,14,301,69,4,446,2607118.05,0,0.2282,27.9,3.7,134680.29,87128.93
10766,1659,20,1022,194,11,333,706180.01,0,0.404,3.3,4.8,40285.99,29747.12
10767,1713,2,90,297,15,26,3055336.13,1,0.2026,47.9,3.2,99205.22,53169.66
10768,516,9,1926,50,4,66,1025515.36,0,0.2043,9.7,4.9,32863.2,25670.13
10769,1212,10,360,45,13,61,2304866.96,1,0.3884,11.6,4.4,105864.04,80270.33
10770,346,6,1324,276,6,489,3327591.73,0,0.2836,27.1,3.7,81107.21,38643.51
10771,1376,17,1026,120,10,445,2139762.99,0,0.1505,50.4,3,110166.52,85393.79
10772,541,15,1437,455,1,45,1116554.96,0,0.4246,25.9,3.1,58369.78,39315.95
10773,1622,1,1200,292,4,302,3331309.18,0,0.3261,30.2,3.5,136353.18,96158.4
10774,47,13,1149,200,14,280,4262814.26,0,0.3282,4.3,4.5,150102.78,98629.52
10775,1101,10,780,91,1,333,2502497.36,0,0.3984,27.4,3.4,129094.1,49047.32
10776,343,12,727,326,15,115,2788685.88,0,0.3263,55.4,3.2,48312.05,38167
10777,1215,16,1906,152,12,16,1954938.98,0,0.1513,5.3,4.8,27968.55,13507.34
10778,543,2,1603,164,6,338,2916402.58,0,0.0349,21.6,4.4,28977.36,12319.92
10779,819,3,1202,133,8,144,2477029.16,0,0.4007,34.9,4,20105.63,14920.27
10780,1705,8,1803,212,4,322,3733141.36,0,0.48,47.8,3,158552.18,102564.63
10781,1060,20,5,404,8,129,1202069.05,0,0.3681,49.3,3.5,23127.41,11583.75
10782,757,15,1837,181,14,74,2431611.74,0,0.4183,4.7,5,127495.16,71445.55
10783,1448,19,1738,256,2,25,1581823.6,0,0.436,54.6,2.9,46212.15,35652.7
10784,351,18,117,361,5,14,473022.21,0,0.1489,30.2,3.8,19157.19,11747.8
10785,188,1,1014,424,15,209,1933124.23,0,0.1977,3.4,5,83915.33,43581.52
10786,1551,19,431,98,14,466,4765850.94,0,0.375,31.2,4,179577.56,142127
10787,334,2,390,359,15,135,2302982.74,0,0.2365,52.6,2.9,33384.77,12378.36
10788,483,5,1872,124,3,21,2728567.62,0,0.3293,13.8,4.8,76219.4,41112.66
10789,1240,18,1503,178,14,349,3711444.5,0,0.1565,53,2.6,41319.72,18562.87
10790,1182,16,1495,330,7,91,4924003.11,0,0.366,34.6,3.6,87133.21,43018.91
10791,667,10,1374,451,13,49,2059463.14,0,0.3092,12.4,4.2,56941.05,21063.78
10792,1265,3,744,241,9,388,2588859.52,0,0.4801,31.1,3.7,119568.16,70282.46
10793,296,10,84,226,1,12,4842594.02,0,0.464,24.6,4.7,167932.2,61847.81
10794,1486,13,601,163,15,22,2144490.69,1,0.2938,43.4,2.7,96001.07,50905.67
10795,45,10,1251,320,8,360,3951866.67,0,0.1483,36,3.5,142843.65,105349.43
10796,495,11,453,421,4,162,2219726.19,0,0.2129,36.7,3.8,20917.83,15624.58
10797,175,7,1471,301,13,410,1138973.37,0,0.377,33.8,3.6,38557.84,27489.6
10798,1004,2,1135,493,10,156,4681708.51,0,0.2282,44.7,3.7,69845.15,47077.37
10799,1370,19,323,294,11,403,3560557.98,0,0.4165,14.9,4.4,185603.96,138516.73
10800,56,18,1967,366,5,159,4317822.34,0,0.1422,37.7,3.4,172031.03,66943.32
10801,1590,11,1954,471,12,270,581316.2,0,0.3925,16.4,4.5,23756.77,15220.65
10802,341,17,1548,357,1,87,3524817.4,1,0.3989,5.9,5,140791.17,69127.81
10803,1801,3,1563,341,5,337,3202381.15,0,0.1166,44.6,3.2,100190.44,37073.9
10804,1775,20,1989,155,9,407,2420376.96,0,0.0715,16.4,4.4,53358.82,22677.94
10805,1132,12,1129,248,8,209,711338.22,0,0.3127,6.2,4.3,12558.14,4843.06
10806,1734,2,1110,193,8,8,2074484.89,1,0.3941,13.4,4.3,68798.33,28708.6
10807,214,1,964,73,6,166,3088816.14,0,0.4707,59.6,2.1,112552.24,79240.27
10808,1523,9,503,259,12,10,3387684.6,1,0.3508,50.5,2.7,106550.75,73131.48
10809,758,19,506,315,9,30,585788.4,0,0.3511,34.8,3.4,24398.35,8987.06
10810,1421,8,885,230,4,263,2219681.15,1,0.2338,21.7,4.3,86004.09,55151.44
10811,550,9,1180,100,6,258,2128166.91,0,0.1789,21.8,3.9,53548.47,25650.55
10812,497,7,1735,226,3,495,3931436.25,0,0.2285,22.7,4.4,60280.47,39085.64
10813,173,4,496,30,2,278,207002.23,0,0.3575,59.1,2.9,4118.87,1557.63
10814,105,16,941,223,9,133,3927661.56,0,0.4923,45.8,3.3,86475.54,56732.08
10815,1576,6,994,222,5,451,3917835.17,0,0.3522,22.4,4.2,178002.77,111789.74
10816,479,18,386,16,11,457,3485770.46,0,0.3023,3,5,193893.3,69188.03
10817,1423,2,1673,285,2,197,4498867.97,0,0.2235,17.3,4.1,69534,39189.89
10818,434,11,1487,454,5,56,2326378.32,0,0.2123,14.1,4.8,61979.24,33213.47
10819,642,5,1567,206,6,276,481356.06,0,0.2331,14.2,4.1,4749.26,2134.39
10820,693,17,676,458,8,477,1658169.9,0,0.2618,57.1,1.9,28150.53,15320.54
10821,991,5,1137,216,5,198,3056635.64,0,0.2334,16.1,4.4,77921.6,51220.73
10822,922,3,1897,100,15,324,1615155.72,0,0.441,11.4,4.6,34159.33,25521.36
10823,194,19,1807,24,12,484,3165104.9,0,0.0382,50.2,2.3,142083.82,94393.58
10824,843,8,865,263,2,185,219072.1,0,0.2945,49.6,3.4,2601.54,970.82
10825,801,11,1470,433,13,21,352639.78,0,0.4268,27,3.6,16134.92,10961.45
10826,1490,3,287,447,7,17,53569.07,0,0.2349,38.5,3.6,2055.35,990.1
10827,1365,3,923,101,5,79,4879818.32,0,0.4392,58.9,3.2,168227.88,86087.78
10828,59,1,1794,46,13,27,1308950.61,0,0.3112,57.1,2.9,44110.11,28821.81
10829,1562,13,201,240,11,167,3977971.01,0,0.1603,17.7,4.3,147018.21,61997.6
10830,478,10,811,488,2,339,4434335.09,0,0.1317,25.2,3.8,233240.39,90580.9
10831,1127,6,883,304,12,235,788888.99,0,0.0507,19.8,4.2,26332.71,12193.48
10832,533,11,1403,102,6,451,996409.53,0,0.3607,13.4,4.5,42813.39,32436.42
10833,592,8,513,153,11,476,1912414.76,0,0.3359,14.8,4.7,23007.15,12768.01
10834,839,19,1747,43,7,111,2520812.83,0,0.398,37.9,3.8,91629.4,58737.69
10835,1735,11,1289,55,8,214,2674176.75,0,0.4792,33.5,3.4,94591.26,49957.23
10836,1346,6,1212,418,3,371,1929033.56,1,0.1845,49.5,3.2,113943.21,80009.83
10837,549,12,898,321,11,369,2931553.72,0,0.1439,24,4.2,64365.86,36915.24
10838,1038,18,357,156,4,198,3680689.27,0,0.1604,42.2,2.5,33513.98,17767.41
10839,1480,3,1265,297,12,479,3500912.7,0,0.2909,59.8,2,194682.72,76052.48
10840,221,13,1978,413,6,197,152009.91,0,0.2487,27.9,3.9,5311.31,2834.19
10841,876,4,1217,416,3,13,2966888.83,1,0.0721,36.2,3.6,45939.98,32388.24
10842,1415,9,1134,453,11,113,3563413.39,0,0.1331,41.6,3.1,49294.8,33504.75
10843,678,16,908,34,6,98,1004163.07,0,0.2911,38.3,4.2,58975.89,41997.6
10844,1197,12,1975,315,9,306,3018495.27,0,0.488,14.6,5,82733.53,37339.99
10845,662,20,906,238,12,138,555018.68,0,0.389,35.8,3.2,20312.22,15937.54
10846,684,7,1523,445,5,56,3325079.11,0,0.492,3.8,5,79980.05,52513
10847,1105,12,1647,180,2,104,3102418.49,0,0.3689,50.8,2.7,27745.46,18890.55
10848,336,8,1089,319,10,232,1205552.36,0,0.494,27.7,4,57989.16,21154.07
10849,225,15,1089,154,2,498,4376755.1,0,0.1473,29.7,3.9,168759.52,73084.98
10850,871,2,317,205,14,172,4033098.65,0,0.4602,6.9,4.7,162373.75,100735.73
10851,35,11,1771,268,11,28,3695294.49,1,0.3442,11,4,160948.04,75754.68
10852,188,5,95,22,7,469,2298326.45,0,0.3111,23.8,3.3,36481.51,24316.02
10853,1248,6,459,457,14,293,1135234.56,0,0.3597,52.9,2.9,31757.38,21921.01
10854,643,19,1733,312,4,292,3911117.02,0,0.2975,10.1,5,126443.05,56140.3
10855,963,14,1827,6,9,440,1073529.79,0,0.1994,22.5,4,51122.67,26195.43
10856,968,7,395,36,9,92,2435190.22,0,0.4124,52.2,3,99883.54,76349.82
10857,494,12,1220,126,6,205,1894101.35,0,0.2046,46.1,3.2,58083.07,44464.42
10858,311,17,1574,458,10,313,1010794.85,0,0.2324,22.6,4.1,29064.69,23128.64
10859,521,4,1906,229,13,36,3073547.6,0,0.4007,7.6,5,147855.02,111387.63
10860,1605,20,1063,187,5,129,4910368.64,0,0.4878,34.4,3.4,177572.24,65819.18
10861,1564,10,149,59,7,171,2381900.24,0,0.1776,16.4,5,141198.41,95658.37
10862,369,1,376,480,5,393,2498160.72,0,0.4905,36.4,4,23423.67,12273.27
10863,1499,4,1700,68,13,497,1864310.7,0,0.4474,2.8,4.4,88983.82,53672.16
10864,746,13,366,308,9,468,1142180.17,0,0.1231,18.4,4.5,17992.05,11600.87
10865,31,6,1756,120,9,363,1413588.78,0,0.1055,13.4,4.1,74902.6,45451.04
10866,1256,15,456,452,15,362,4379231.79,0,0.4147,44,2.7,97639.53,41648
10867,998,14,276,333,7,465,4740656.57,0,0.0613,45.1,3.3,97778.46,39059.06
10868,497,3,1579,336,15,195,4131344.28,0,0.4927,46.1,3,145329.3,64464.72
10869,1590,19,1534,363,4,371,133201.78,0,0.1265,58.5,2.8,4199.21,2004.51
10870,964,6,1262,435,1,32,3039384.19,0,0.0411,37.4,2.7,73823.87,50306.61
10871,1199,2,405,498,15,119,2746813,0,0.3424,51,2.9,68181.01,35450.04
10872,298,9,163,346,4,380,3874047.77,0,0.2977,36.7,3,85672.32,33590.75
10873,1815,13,1344,353,12,483,3903018.43,0,0.4583,25.2,3.9,115380.63,54606.38
10874,1389,18,1643,245,14,70,2191119.42,0,0.0946,47.8,4.4,91678.75,33001.62
10875,1110,12,800,68,3,314,1438368.25,0,0.1173,27.4,3.5,45326.89,33009.3
10876,577,4,804,154,1,436,487419.21,0,0.3732,57,2.7,15196.9,11094.88
10877,1113,7,1641,329,13,198,3056999.31,0,0.2137,3.1,5,171821.97,109251.45
10878,54,12,1093,297,10,345,1368763.02,0,0.3254,38.7,2.9,76565.82,51785.24
10879,1654,11,1133,203,4,284,4823230.3,0,0.0464,57.5,2.3,154039.2,108114.9
10880,1385,7,180,133,7,231,234693.52,0,0.4095,21.4,4.2,4727.68,2850.65
10881,1500,10,132,437,2,193,4821487.06,0,0.1538,9.8,4.6,78166.56,55671.66
10882,229,9,1543,422,13,168,2479258.03,0,0.2805,18.6,3.9,135300.98,67647.04
10883,779,2,852,116,12,464,3033339.11,0,0.3563,6.8,5,98905.32,62091.92
10884,1558,5,1479,480,12,404,2918094.29,0,0.1081,21.8,4,138847.77,83521.43
10885,1783,10,1012,93,15,88,3763784.46,0,0.0671,42.4,2.9,144819.86,64870.61
10886,985,14,1432,102,7,463,455427.05,0,0.0302,48.5,2.8,8831.72,6305.99
10887,373,16,1685,360,15,115,4439372.62,0,0.0571,35.8,3.8,100231.66,41088.81
10888,469,2,1209,348,6,138,3955440.47,0,0.4581,43.7,3.1,218998.58,107126.66
10889,420,19,457,437,9,76,4250977.77,0,0.2741,4.9,4.5,133671.48,78030.85
10890,532,9,915,472,11,446,2427413.41,0,0.0604,13.3,3.8,88000.53,52772.8
10891,1424,14,1017,440,2,293,3489321.9,0,0.4983,24.3,3.6,82543.23,57312.62
10892,988,15,1529,275,14,227,2286863.93,0,0.0726,52.2,2.5,74611.29,28487.7
10893,1208,19,1692,118,15,316,652652.69,0,0.4615,20.5,3.6,32738.88,21365.65
10894,562,8,1952,65,6,91,1510727.14,0,0.133,5.2,4.6,77172.69,46430.84
10895,90,15,510,69,13,77,1392774.21,1,0.3603,14.4,3.8,54611.75,25967.07
10896,1640,8,1314,215,11,350,831011.16,0,0.1396,45.9,3.5,22715.89,18152.15
10897,1730,4,245,309,6,371,1207338.67,0,0.4963,47.2,3.6,11379.24,8352.53
10898,1407,6,784,147,6,323,2493071.34,0,0.1144,36.6,4.1,72702.92,25876.08
10899,369,11,1062,66,3,180,2111641.27,0,0.1948,59.4,2.6,22824.49,15650.03
10900,1098,12,1139,176,6,419,1646491.72,0,0.094,39.3,3.7,36956.59,23787.61
10901,1293,9,498,66,9,368,4533700.87,0,0.2626,15.9,4.5,125748.73,72095.94
10902,15,18,1361,201,14,190,3893766.69,0,0.232,36.8,3.8,127828.38,100171.54
10903,1353,17,459,18,12,396,13595.08,0,0.4124,4.7,5,712.6,408.77
10904,1819,3,1143,336,13,242,2852238.38,0,0.4316,40.4,2.9,31183.68,15386.75
10905,1416,13,644,295,11,29,3499671.48,0,0.4333,56.5,3,37586.02,19512.33
10906,1734,6,56,127,3,286,267977.41,0,0.0473,40,3.4,14176.8,10484.16
10907,1458,14,424,201,2,150,570884.16,0,0.1146,38.8,3,27009.69,10831.13
10908,344,1,1144,492,8,337,1393531.33,0,0.3304,35.6,3.2,13157.59,5860.55
10909,1219,4,50,51,13,309,3069559.13,0,0.3128,40.1,3.3,157926.48,69347.35
10910,1060,18,1389,127,14,219,4615693.87,0,0.4091,54.1,2.5,170604.22,119881.64
10911,917,11,373,151,13,278,2429778.04,0,0.3942,4.5,4.9,40324.48,17151.62
10912,205,11,1960,161,15,444,4911526.36,0,0.1314,4.7,4.7,217427.75,107578.36
10913,1675,8,1386,188,3,305,4683764.47,0,0.1917,4.1,5,207169.56,91157.27
10914,776,4,82,230,15,433,3187162.6,0,0.2959,58.5,2.5,154616.38,75611.34
10915,1081,2,882,443,12,391,2290462.61,0,0.4355,3.1,4.6,72549.07,47317.13
10916,1134,1,561,98,15,46,3408228.23,0,0.2768,18.9,4.4,81763.49,46477.05
10917,686,10,48,410,5,11,3956217.09,0,0.3545,56.2,2.4,188566.85,104416.45
10918,1520,17,1670,401,5,16,4715412.07,0,0.2112,54.3,2.9,152491.1,117134.83
10919,718,7,238,181,2,182,3767830.79,0,0.0757,8.6,4.5,144992.27,111159.03
10920,225,7,992,334,2,185,1958385.95,0,0.2378,45.3,3.1,87930.82,33322.71
10921,1410,13,1406,205,6,36,2467021.1,0,0.105,44.4,2.6,64436.32,33269.73
10922,64,1,389,470,2,51,236021.22,0,0.1984,42,3,3334.46,2008.19
10923,1788,1,1359,427,14,150,144695.42,0,0.1724,49.5,2.8,4414.07,2614.98
10924,948,13,685,304,6,488,1408295.8,0,0.1453,45.9,2.8,62546.67,40526.76
10925,961,1,1936,82,12,421,4030688.45,0,0.3522,56.7,1.8,124061.11,48833.53
10926,1803,6,1904,404,12,259,1596900.5,0,0.1244,57.6,1.9,46677.7,22803.19
10927,1376,10,1681,478,7,291,585461.19,0,0.3482,23,3.6,24169.53,9512.69
10928,1487,1,187,419,13,113,1781287.65,0,0.0482,9.8,4.8,15562.5,12398.18
10929,320,5,1144,33,4,294,1528568.56,0,0.3469,57,3.2,65518.56,28054.33
10930,357,2,696,238,10,362,4946595.54,0,0.05,18.6,4,53838.43,32551.43
10931,93,3,1381,81,4,55,4856807.95,1,0.1137,2.2,4.2,290246.53,192211.38
10932,695,3,363,355,13,425,3684898.18,0,0.2665,8.7,4.2,30575.17,24322.65
10933,1324,18,1615,460,3,294,4144825.02,0,0.4943,35.5,3.9,153053.7,100774.22
10934,1750,8,1187,2,1,216,1270034.43,0,0.3298,18.1,4.4,68004.45,37029.59
10935,1518,9,8,418,4,374,2688834.74,0,0.0316,31.6,3.3,131743.09,69192.97
10936,1678,2,611,332,3,162,4992476.09,0,0.3947,45.9,3.3,212663.58,116981.63
10937,1619,2,1341,90,8,483,1616747.8,0,0.1901,12,4.6,18453.56,13399.91
10938,1413,16,1892,126,5,11,4930968.77,0,0.4963,2.1,4.9,161994.98,113140.84
10939,1635,7,27,416,7,207,942101.02,0,0.315,46,2.2,43772.83,33840.75
10940,1817,4,974,21,3,270,3101085.29,0,0.4649,40,3.4,136091.37,87559.82
10941,434,5,887,5,3,493,3909917.47,0,0.053,21.8,3.8,165206.65,126263.59
10942,1126,1,983,284,11,337,2966299.85,0,0.2035,11.9,4.6,126167.69,100485.98
10943,841,10,276,343,6,21,1545218.66,1,0.1651,3.8,4.5,78111.91,47068.15
10944,1402,13,825,304,10,412,4070107.64,0,0.2061,17.4,4.7,183311.46,124034.1
10945,1607,15,966,352,4,107,1009525.78,0,0.1732,59.3,2.6,18277.78,8120.61
10946,1362,1,1496,197,8,102,2152001.42,0,0.1608,21.6,4,44146.21,34846.59
10947,1024,18,791,254,3,342,1399419.77,0,0.2562,48.3,2.6,23454.49,12213.17
10948,898,14,1892,355,5,60,2477458.76,1,0.3968,45.7,2.7,62059.69,41808.1
10949,884,18,716,250,1,34,1937681.94,0,0.3339,7.6,5,77477.69,44721.05
10950,778,12,1922,326,14,65,896310.63,0,0.2037,16.5,4.2,39705.71,14860.48
10951,492,12,1947,83,1,215,3709697.01,0,0.3071,51.8,3.1,75709.75,39288.3
10952,1666,5,1696,236,15,480,883928.5,0,0.4563,23.7,3.3,27698.07,21271.01
10953,1084,7,477,168,8,260,2728680.45,0,0.1563,43.9,3.6,63752.46,26070.06
10954,813,13,1202,6,7,361,4023086.4,0,0.2653,21.3,4,104438.6,51797.31
10955,1533,9,704,142,1,235,2416861.81,0,0.4585,23.4,4.1,75605.48,34962.03
10956,392,6,1576,375,6,312,4434409.66,0,0.3736,37,3.3,242734.2,137933.88
10957,1143,7,360,125,2,70,2144618.62,0,0.1121,15.7,3.8,47191,32071.42
10958,1799,18,1260,323,12,336,4853575.92,0,0.4029,29.4,4.6,285864.25,103347.41
10959,1495,15,1057,395,1,10,125490.53,0,0.4071,44,3.3,3297.83,1607.73
10960,1352,8,1565,167,10,291,3955567.8,0,0.3806,2.8,4.9,53706.89,31255.53
10961,21,20,545,169,5,216,3539588.26,0,0.31,53.8,2.7,113832.42,58502.83
10962,1121,16,100,24,5,252,3055746.38,0,0.0855,30.2,3.5,123666.82,87873.6
10963,513,17,657,171,2,394,1481235.2,0,0.2505,37.4,4.2,19818.77,14578.53
10964,908,3,330,109,12,332,3053961.07,0,0.0707,44.9,3.5,63691.98,25062.05
10965,715,13,1089,210,5,191,2973259.77,0,0.2739,10,4.6,61231.86,36657.02
10966,944,9,122,95,14,97,747863.15,0,0.2204,51.7,2.5,16803.42,7907.83
10967,1664,20,1579,202,15,219,4399345.17,0,0.0328,23,3.5,51086.24,21752.62
10968,350,15,959,410,7,409,2673542.27,0,0.3955,4.9,4.4,61985.08,42988.86
10969,1156,16,1909,285,4,202,446187.76,0,0.3359,54.7,2.7,9705.52,7528.76
10970,546,16,1745,2,2,381,1958447.9,0,0.1432,48.1,2.8,54942.26,40721.23
10971,599,19,1002,286,13,217,1083369.79,0,0.3318,22.7,4.2,64354.52,33974.4
10972,32,4,476,231,15,288,843989.54,0,0.2857,51.2,2.9,17436.8,6413.65
10973,259,19,742,254,5,106,4731892.55,1,0.2688,39.3,3.4,179362.37,89945.25
10974,476,19,127,111,11,56,3374481.25,0,0.2069,48,2.3,95817.36,38383.83
10975,825,2,868,74,6,154,1508623.19,0,0.0504,58.1,2.4,59541.53,32044.52
10976,972,6,1210,76,13,68,3392079.59,0,0.4935,5.7,5,150721.4,91115.16
10977,920,13,1773,212,8,457,4015398.89,0,0.2696,47.3,3.4,194257.35,70166.29
10978,33,15,91,441,14,411,1585341.8,0,0.0557,5.8,4.7,92223.17,54018.09
10979,899,10,1579,118,9,201,4924083.17,0,0.0538,41.2,3.7,137280.44,51220
10980,388,10,1957,233,11,492,4407378.91,0,0.3917,48.9,3.5,38211.52,13627.24
10981,1822,4,46,187,10,90,3985857.89,0,0.192,24.8,4.3,154650.79,71622.94
10982,1585,14,25,275,8,11,3576526.08,0,0.2316,15.4,5,39875.31,27187.88
10983,798,8,1890,310,7,437,194658.57,0,0.3192,15,4,3444.59,1494.14
10984,456,6,1731,454,9,102,112996.31,0,0.031,20.3,4.1,5407.13,3384.38
10985,1618,12,349,376,9,288,824918.95,0,0.2725,44.8,3.1,18307.31,11160.53
10986,1168,8,1635,151,6,187,4584720.18,0,0.3556,59.4,1.6,139526.2,81090.32
10987,1816,6,1003,211,12,414,1087442.08,0,0.2146,59,2.5,14965.78,11537.17
10988,1628,15,768,351,3,231,3505975.42,0,0.1063,14.5,4.4,71884.5,26098.91
10989,224,19,873,289,14,137,4899527.47,0,0.4304,10.1,4,250851.63,136340.77
10990,217,14,1459,322,12,11,4686438.62,0,0.2167,11.3,4.5,70745.86,41485.98
10991,156,3,1354,207,11,343,2002080,0,0.4983,35.5,3.9,81858.67,51619.06
10992,789,18,1909,395,8,401,3405843.77,0,0.2817,36.3,4.3,146574.31,96310.46
10993,1544,10,294,90,3,352,3796730.32,0,0.0894,54.2,2.1,40841.92,18491.02
10994,36,14,246,146,1,267,2748057.4,0,0.0674,24.9,4.8,74952.39,53094.42
10995,636,14,1190,65,13,57,2615625.68,0,0.1279,52.2,3.2,77573.76,46008.75
10996,9,7,257,416,12,470,1118284.15,0,0.4506,11.2,5,16378.35,10183.67
10997,1064,7,822,388,4,50,3379850.29,1,0.2613,50.2,3.2,64712.37,36023.44
10998,1493,11,1985,86,14,480,1469726.47,0,0.4191,22.8,4.4,25395.27,19352.34
10999,179,18,352,292,9,73,1543719.34,0,0.3453,51,3.2,82701.65,39800
11000,1665,10,790,477,13,337,1329265.73,1,0.4334,20.3,3.8,77627.89,59517.13
11001,959,15,1213,484,8,53,330064.28,0,0.2734,44.9,3.2,9337.84,6203.08
11002,501,12,1722,441,14,89,4218421.02,0,0.415,51.6,3.4,123761.42,88835.83
11003,373,17,1023,370,14,252,4315456.64,0,0.4732,9,4.6,61298.39,38743.81
11004,1092,17,694,161,6,208,3619050.8,0,0.098,8.5,4.9,212760.57,103598.92
11005,970,1,1299,231,3,110,4638777.47,0,0.4986,44.3,3.6,61107.25,42264.09
11006,1690,6,739,142,3,225,3157034.93,0,0.3774,41.9,3,48822.6,27358.04
11007,1448,15,1990,432,7,450,3198510.56,0,0.3,12.2,4.6,131443.87,86855.04
11008,515,19,1058,239,14,171,4438506.17,1,0.4963,59.9,1.9,68388.55,30481.72
11009,364,14,719,293,5,295,1043503.2,0,0.1083,10.2,4.4,42733.79,15853.23
11010,777,10,556,237,3,42,2177901.5,1,0.3344,30.7,3.7,44708.41,28406.14
11011,1475,10,1909,133,12,204,3520986.3,0,0.1185,15.4,4.1,151330.65,112501.52
11012,1540,7,1514,306,12,491,1344014.92,0,0.269,6.8,5,27769.71,19263.82
11013,774,7,499,189,12,418,1143888.2,0,0.0486,28.1,4.2,56236.37,41511.52
11014,329,14,1269,214,1,153,4491459.6,0,0.1915,59.9,2.7,121231.38,43290.96
11015,794,15,1278,325,11,78,4980041.98,0,0.4405,57.6,2.7,187608.49,139216.9
11016,962,20,1133,357,9,393,1932655.18,0,0.3865,23.7,3.9,111319.01,57564.06
